"Datum & Zeit","Abfluss (m³/s)","Pegel (müM)"
"2025-08-08T10:15:00.000Z","3.647","1756.427"
"2025-08-08T10:20:00.000Z","3.667","1756.428"
"2025-08-08T10:25:00.000Z","3.687","1756.429"
"2025-08-08T10:30:00.000Z","3.687","1756.429"
"2025-08-08T10:35:00.000Z","3.727","1756.431"
"2025-08-08T10:40:00.000Z","3.788","1756.434"
"2025-08-08T10:45:00.000Z","3.748","1756.432"
"2025-08-08T10:50:00.000Z","3.748","1756.432"
"2025-08-08T10:55:00.000Z","3.829","1756.436"
"2025-08-08T11:00:00.000Z","3.808","1756.435"
"2025-08-08T11:05:00.000Z","3.869","1756.438"
"2025-08-08T11:10:00.000Z","3.91","1756.44"
"2025-08-08T11:15:00.000Z","3.992","1756.444"
"2025-08-08T11:20:00.000Z","4.054","1756.447"
"2025-08-08T11:25:00.000Z","4.179","1756.453"
"2025-08-08T11:30:00.000Z","4.242","1756.456"
"2025-08-08T11:35:00.000Z","4.455","1756.466"
"2025-08-08T11:40:00.000Z","4.498","1756.468"
"2025-08-08T11:45:00.000Z","4.674","1756.476"
"2025-08-08T11:50:00.000Z","4.854","1756.484"
"2025-08-08T11:55:00.000Z","4.99","1756.49"
"2025-08-08T12:00:00.000Z","5.13","1756.496"
"2025-08-08T12:05:00.000Z","5.366","1756.506"
"2025-08-08T12:10:00.000Z","5.585","1756.515"
"2025-08-08T12:15:00.000Z","5.708","1756.52"
"2025-08-08T12:20:00.000Z","5.834","1756.525"
"2025-08-08T12:25:00.000Z","5.985","1756.531"
"2025-08-08T12:30:00.000Z","6.088","1756.535"
"2025-08-08T12:35:00.000Z","6.216","1756.54"
"2025-08-08T12:40:00.000Z","6.348","1756.545"
"2025-08-08T12:45:00.000Z","6.453","1756.549"
"2025-08-08T12:50:00.000Z","6.667","1756.557"
"2025-08-08T12:55:00.000Z","6.776","1756.561"
"2025-08-08T13:00:00.000Z","6.886","1756.565"
"2025-08-08T13:05:00.000Z","6.831","1756.563"
"2025-08-08T13:10:00.000Z","6.886","1756.565"
"2025-08-08T13:15:00.000Z","6.969","1756.568"
"2025-08-08T13:20:00.000Z","7.024","1756.57"
"2025-08-08T13:25:00.000Z","7.024","1756.57"
"2025-08-08T13:30:00.000Z","7.109","1756.573"
"2025-08-08T13:35:00.000Z","7.165","1756.575"
"2025-08-08T13:40:00.000Z","7.221","1756.577"
"2025-08-08T13:45:00.000Z","7.25","1756.578"
"2025-08-08T13:50:00.000Z","7.363","1756.582"
"2025-08-08T13:55:00.000Z","7.45","1756.585"
"2025-08-08T14:00:00.000Z","7.478","1756.586"
"2025-08-08T14:05:00.000Z","7.564","1756.589"
"2025-08-08T14:10:00.000Z","7.74","1756.595"
"2025-08-08T14:15:00.000Z","7.77","1756.596"
"2025-08-08T14:20:00.000Z","7.829","1756.598"
"2025-08-08T14:25:00.000Z","7.918","1756.601"
"2025-08-08T14:30:00.000Z","7.918","1756.601"
"2025-08-08T14:35:00.000Z","7.978","1756.603"
"2025-08-08T14:40:00.000Z","8.008","1756.604"
"2025-08-08T14:45:00.000Z","8.068","1756.606"
"2025-08-08T14:50:00.000Z","8.158","1756.609"
"2025-08-08T14:55:00.000Z","8.128","1756.608"
"2025-08-08T15:00:00.000Z","8.28","1756.613"
"2025-08-08T15:05:00.000Z","8.341","1756.615"
"2025-08-08T15:10:00.000Z","8.402","1756.617"
"2025-08-08T15:15:00.000Z","8.463","1756.619"
"2025-08-08T15:20:00.000Z","8.463","1756.619"
"2025-08-08T15:25:00.000Z","8.619","1756.624"
"2025-08-08T15:30:00.000Z","8.65","1756.625"
"2025-08-08T15:35:00.000Z","8.619","1756.624"
"2025-08-08T15:40:00.000Z","8.807","1756.63"
"2025-08-08T15:45:00.000Z","8.807","1756.63"
"2025-08-08T15:50:00.000Z","8.839","1756.631"
"2025-08-08T15:55:00.000Z","8.935","1756.634"
"2025-08-08T16:00:00.000Z","8.935","1756.634"
"2025-08-08T16:05:00.000Z","8.998","1756.636"
"2025-08-08T16:10:00.000Z","8.935","1756.634"
"2025-08-08T16:15:00.000Z","8.935","1756.634"
"2025-08-08T16:20:00.000Z","8.998","1756.636"
"2025-08-08T16:25:00.000Z","8.966","1756.635"
"2025-08-08T16:30:00.000Z","9.062","1756.638"
"2025-08-08T16:35:00.000Z","9.126","1756.64"
"2025-08-08T16:40:00.000Z","9.159","1756.641"
"2025-08-08T16:45:00.000Z","9.126","1756.64"
"2025-08-08T16:50:00.000Z","9.159","1756.641"
"2025-08-08T16:55:00.000Z","9.191","1756.642"
"2025-08-08T17:00:00.000Z","9.126","1756.64"
"2025-08-08T17:05:00.000Z","9.159","1756.641"
"2025-08-08T17:10:00.000Z","9.126","1756.64"
"2025-08-08T17:15:00.000Z","9.191","1756.642"
"2025-08-08T17:20:00.000Z","9.256","1756.644"
"2025-08-08T17:25:00.000Z","9.256","1756.644"
"2025-08-08T17:30:00.000Z","9.256","1756.644"
"2025-08-08T17:35:00.000Z","9.289","1756.645"
"2025-08-08T17:40:00.000Z","9.224","1756.643"
"2025-08-08T17:45:00.000Z","9.256","1756.644"
"2025-08-08T17:50:00.000Z","9.191","1756.642"
"2025-08-08T17:55:00.000Z","9.224","1756.643"
"2025-08-08T18:00:00.000Z","9.159","1756.641"
"2025-08-08T18:05:00.000Z","9.159","1756.641"
"2025-08-08T18:10:00.000Z","9.094","1756.639"
"2025-08-08T18:15:00.000Z","9.126","1756.64"
"2025-08-08T18:20:00.000Z","9.03","1756.637"
"2025-08-08T18:25:00.000Z","8.998","1756.636"
"2025-08-08T18:30:00.000Z","9.03","1756.637"
"2025-08-08T18:35:00.000Z","9.03","1756.637"
"2025-08-08T18:40:00.000Z","8.966","1756.635"
"2025-08-08T18:45:00.000Z","8.744","1756.628"
"2025-08-08T18:50:00.000Z","8.463","1756.619"
"2025-08-08T18:55:00.000Z","8.903","1756.633"
"2025-08-08T19:00:00.000Z","8.839","1756.631"
"2025-08-08T19:05:00.000Z","8.807","1756.63"
"2025-08-08T19:10:00.000Z","8.713","1756.627"
"2025-08-08T19:15:00.000Z","8.713","1756.627"
"2025-08-08T19:20:00.000Z","8.619","1756.624"
"2025-08-08T19:25:00.000Z","8.588","1756.623"
"2025-08-08T19:30:00.000Z","8.525","1756.621"
"2025-08-08T19:35:00.000Z","8.494","1756.62"
"2025-08-08T19:40:00.000Z","8.463","1756.619"
"2025-08-08T19:45:00.000Z","8.402","1756.617"
"2025-08-08T19:50:00.000Z","8.402","1756.617"
"2025-08-08T19:55:00.000Z","8.341","1756.615"
"2025-08-08T20:00:00.000Z","8.28","1756.613"
